Title: Gale2013MORB-7

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
5000.00 1423.15 36.159021 88.550623 -492574.746659 13.728248 44.498692 K0.01Na0.50Ca0.50Al1.50Si2.50O8 55.6189 0 28.2539 0 0 0 0 10.3319 5.67984 0.115548 0
5000.00 1418.15 36.775880 89.919896 -501172.042280 13.963761 45.238821 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.6976 0 28.2 0 0 0 0 10.269 5.71405 0.119316 0
5000.00 1413.15 37.316807 91.095834 -508744.980685 14.170008 45.884537 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7647 0 28.1541 0 0 0 0 10.2155 5.74303 0.122774 0
5000.00 1408.15 37.790611 92.101019 -515412.145033 14.350367 46.446809 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8215 0 28.1151 0 0 0 0 10.17 5.76746 0.125933 0
5000.00 1403.15 38.205351 92.956141 -521281.793518 14.507949 46.935658 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8697 0 28.0819 0 0 0 0 10.1315 5.78801 0.128898 0
5000.00 1398.15 38.566755 93.675995 -526431.041011 14.644961 47.358245 K0.01Na0.51Ca0.49Al1.49Si2.51O8 55.9103 0 28.054 0 0 0 0 10.0989 5.80521 0.131577 0
5000.00 1393.15 38.881657 94.278062 -530951.871934 14.764043 47.723069 K0.01Na0.51Ca0.49Al1.49Si2.51O8 55.9446 0 28.0304 0 0 0 0 10.0714 5.81963 0.134015 0
5000.00 1388.15 39.212129 94.909106 -535696.768845 14.888041 48.105729 K0.01Na0.51Ca0.48Al1.48Si2.52O8 55.9554 0 28.0225 0 0 0 0 10.0624 5.82314 0.136547 0
5000.00 1383.15 39.626313 95.729563 -541602.414096 15.042110 48.589115 K0.01Na0.51Ca0.49Al1.49Si2.51O8 55.9264 0 28.0413 0 0 0 0 10.0847 5.80796 0.139578 0
5000.00 1378.15 39.996506 96.440645 -546910.385298 15.179612 49.018108 K0.01Na0.51Ca0.49Al1.49Si2.51O8 55.902 0 28.0572 0 0 0 0 10.1035 5.79497 0.142405 0
5000.00 1373.15 40.329760 97.059632 -551716.724519 15.303183 49.401382 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8807 0 28.0709 0 0 0 0 10.1198 5.78357 0.14505 0
5000.00 1368.15 40.632279 97.601706 -556105.908348 15.415145 49.746563 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8616 0 28.0832 0 0 0 0 10.1344 5.77329 0.147543 0
5000.00 1363.15 40.908165 98.077025 -560133.651215 15.517048 50.058714 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8445 0 28.0942 0 0 0 0 10.1475 5.76395 0.149889 0
5000.00 1358.15 41.161142 98.494767 -563850.563553 15.610293 50.342420 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8287 0 28.1043 0 0 0 0 10.1595 5.75538 0.152104 0
5000.00 1353.15 41.394259 98.862457 -567298.085992 15.696030 50.601438 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8142 0 28.1136 0 0 0 0 10.1705 5.74743 0.154199 0
5000.00 1348.15 41.610026 99.186291 -570510.296353 15.775207 50.838860 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.8007 0 28.1223 0 0 0 0 10.1808 5.74001 0.156186 0
5000.00 1343.15 41.810524 99.471413 -573515.466334 15.848609 51.057251 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7881 0 28.1304 0 0 0 0 10.1905 5.73304 0.158075 0
5000.00 1338.15 41.997496 99.722135 -576337.254537 15.916896 51.258758 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7761 0 28.138 0 0 0 0 10.1995 5.72646 0.159872 0
5000.00 1333.15 42.172413 99.942096 -578995.623269 15.980623 51.445194 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7648 0 28.1452 0 0 0 0 10.2081 5.72022 0.161586 0
5000.00 1328.15 42.336526 100.134394 -581507.547380 16.040264 51.618101 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7541 0 28.1521 0 0 0 0 10.2163 5.71429 0.163223 0
5000.00 1323.15 42.490907 100.301684 -583887.566489 16.096224 51.778799 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7438 0 28.1586 0 0 0 0 10.2241 5.70862 0.164789 0
5000.00 1318.15 42.636480 100.446258 -586148.218768 16.148853 51.928427 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.734 0 28.1649 0 0 0 0 10.2316 5.7032 0.166287 0
5000.00 1313.15 42.774048 100.570105 -588300.384551 16.198454 52.067974 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7246 0 28.1709 0 0 0 0 10.2387 5.698 0.167724 0
5000.00 1308.15 42.904312 100.674866 -590353.688301 16.245289 52.525597 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7156 0 28.1767 0 0 0 0 10.2456 5.693 0.169103 0
5000.00 1303.15 43.398701 101.625440 -597399.931308 16.429229 53.099517 K0.01Na0.49Ca0.49Al1.49Si2.51O8 55.688 0 28.1918 0 0 0 0 10.2645 5.67114 0.184565 0
5000.00 1298.15 44.016561 102.857874 -606133.993880 16.659645 53.821506 K0.01Na0.49Ca0.50Al1.50Si2.50O8 55.654 0 28.209 0 0 0 0 10.2866 5.64067 0.209599 0
5000.00 1293.15 44.494169 103.758077 -612943.217968 16.837204 54.371826 K0.01Na0.49Ca0.50Al1.50Si2.50O8 55.627 0 28.222 0 0 0 0 10.3037 5.6144 0.23292 0
5000.00 1288.15 44.875920 104.430848 -618438.451491 16.978627 54.804895 K0.01Na0.49Ca0.50Al1.50Si2.50O8 55.6045 0 28.2323 0 0 0 0 10.3174 5.59133 0.254404 0
5000.00 1283.15 45.187935 104.937899 -622979.234099 17.093749 55.152747 K0.02Na0.49Ca0.50Al1.50Si2.50O8 55.5851 0 28.241 0 0 0 0 10.3291 5.57084 0.273916 0
5000.00 1278.15 45.446406 105.317538 -626788.461598 17.188664 55.435250 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5678 0 28.2487 0 0 0 0 10.3395 5.5526 0.291324 0
5000.00 1273.15 45.734916 105.763006 -631004.842223 17.294889 55.752951 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5489 0 28.2565 0 0 0 0 10.3503 5.53075 0.313527 0
5000.00 1268.15 45.726930 105.525371 -631173.005815 17.289641 55.714140 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5493 0 28.2562 0 0 0 0 10.35 5.53092 0.313582 0
5000.00 1263.15 45.718767 105.286657 -631338.472422 17.284331 55.675019 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5498 0 28.2559 0 0 0 0 10.3496 5.53111 0.313638 0
5000.00 1258.15 45.710422 105.046853 -631501.170575 17.278956 55.635586 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5503 0 28.2555 0 0 0 0 10.3492 5.5313 0.313695 0
5000.00 1253.15 45.701890 104.805943 -631661.025518 17.273516 55.595843 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5508 0 28.2552 0 0 0 0 10.3488 5.53149 0.313754 0
5000.00 1248.15 45.693166 104.563913 -631817.958974 17.268007 55.555792 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5513 0 28.2548 0 0 0 0 10.3484 5.5317 0.313813 0
5000.00 1243.15 45.684243 104.320748 -631971.888892 17.262428 55.515434 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5518 0 28.2544 0 0 0 0 10.3479 5.53191 0.313875 0
5000.00 1238.15 45.675117 104.076432 -632122.729165 17.256776 55.474771 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5524 0 28.254 0 0 0 0 10.3475 5.53213 0.313937 0
5000.00 1233.15 45.665780 103.830948 -632270.389319 17.251050 55.433806 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.553 0 28.2536 0 0 0 0 10.347 5.53237 0.314002 0
5000.00 1228.15 45.656227 103.584280 -632414.774175 17.245247 55.392542 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5536 0 28.2532 0 0 0 0 10.3465 5.53261 0.314067 0
5000.00 1223.15 45.646450 103.336408 -632555.783465 17.239364 55.350983 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5542 0 28.2528 0 0 0 0 10.346 5.53286 0.314135 0
5000.00 1218.15 45.636443 103.087316 -632693.311413 17.233399 55.309133 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5549 0 28.2523 0 0 0 0 10.3455 5.53312 0.314203 0
5000.00 1213.15 45.626196 102.836983 -632827.246264 17.227348 55.266997 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5556 0 28.2518 0 0 0 0 10.3449 5.5334 0.314274 0
5000.00 1208.15 45.615703 102.585388 -632957.469760 17.221209 55.224581 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5563 0 28.2513 0 0 0 0 10.3443 5.53368 0.314346 0
5000.00 1203.15 45.604955 102.332510 -633083.856549 17.214979 55.181892 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.557 0 28.2508 0 0 0 0 10.3437 5.53398 0.31442 0
5000.00 1198.15 45.593942 102.078326 -633206.273523 17.208654 55.138939 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5578 0 28.2503 0 0 0 0 10.3431 5.53429 0.314496 0
5000.00 1193.15 45.582654 101.822812 -633324.579072 17.202230 55.095730 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5586 0 28.2497 0 0 0 0 10.3425 5.53462 0.314574 0
5000.00 1188.15 45.571081 101.565942 -633438.622230 17.195704 55.052276 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5594 0 28.2491 0 0 0 0 10.3418 5.53496 0.314654 0
5000.00 1183.15 45.559213 101.307691 -633548.241719 17.189071 55.008589 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5603 0 28.2485 0 0 0 0 10.3411 5.53532 0.314736 0

rhm-oxide_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1388.15 0.075029 0.152295 -561.443483 0.016512 0.068765 Mn0.02Fe''0.76Mg0.15Fe'''0.12Ti0.94O3 0 50.8401 0 6.6545 37.2369 1.18519 4.08339 0 0 0 0
5000.00 1383.15 0.291700 0.591030 -2182.869279 0.064161 0.267211 Mn0.03Fe''0.77Mg0.15Fe'''0.12Ti0.94O3 0 50.8726 0 6.53933 37.2789 1.29593 4.01329 0 0 0 0
5000.00 1378.15 0.471255 0.953117 -3527.002286 0.103605 0.431481 Mn0.03Fe''0.77Mg0.14Fe'''0.12Ti0.94O3 0 50.9059 0 6.42775 37.3129 1.4036 3.94988 0 0 0 0
5000.00 1373.15 0.623232 1.258230 -4665.418233 0.136955 0.570362 Mn0.03Fe''0.77Mg0.14Fe'''0.12Ti0.94O3 0 50.9393 0 6.31992 37.3407 1.50855 3.89149 0 0 0 0
5000.00 1368.15 0.754565 1.520639 -5650.030465 0.165744 0.690236 Mn0.03Fe''0.77Mg0.14Fe'''0.12Ti0.94O3 0 50.9725 0 6.21555 37.3635 1.61163 3.83687 0 0 0 0
5000.00 1363.15 0.869097 1.748301 -6509.558517 0.190823 0.794647 Mn0.04Fe''0.77Mg0.14Fe'''0.11Ti0.94O3 0 51.005 0 6.11478 37.3824 1.71253 3.78532 0 0 0 0
5000.00 1358.15 0.970078 1.947921 -7268.268876 0.212910 0.886587 Mn0.04Fe''0.77Mg0.14Fe'''0.11Ti0.94O3 0 51.0367 0 6.01746 37.3983 1.81139 3.73624 0 0 0 0
5000.00 1353.15 1.059940 2.124523 -7944.299938 0.232542 0.968297 Mn0.04Fe''0.77Mg0.14Fe'''0.11Ti0.95O3 0 51.0674 0 5.9234 37.4116 1.90832 3.68919 0 0 0 0
5000.00 1348.15 1.140539 2.281933 -8551.461826 0.250130 1.041483 Mn0.04Fe''0.77Mg0.13Fe'''0.11Ti0.95O3 0 51.0973 0 5.83241 37.423 2.00345 3.64383 0 0 0 0
5000.00 1343.15 1.213316 2.423129 -9100.488287 0.265991 1.107473 Mn0.04Fe''0.77Mg0.13Fe'''0.11Ti0.95O3 0 51.1262 0 5.74431 37.4327 2.09685 3.59991 0 0 0 0
5000.00 1338.15 1.279414 2.550471 -9599.871732 0.280378 1.167318 Mn0.05Fe''0.77Mg0.13Fe'''0.10Ti0.95O3 0 51.1542 0 5.65891 37.441 2.18859 3.55723 0 0 0 0
5000.00 1333.15 1.339749 2.665856 -10056.436256 0.293494 1.221864 Mn0.05Fe''0.77Mg0.13Fe'''0.10Ti0.95O3 0 51.1813 0 5.57606 37.4483 2.27873 3.51562 0 0 0 0
5000.00 1328.15 1.395071 2.770831 -10475.740648 0.305504 1.271797 Mn0.05Fe''0.77Mg0.13Fe'''0.10Ti0.95O3 0 51.2075 0 5.49559 37.4546 2.36733 3.47496 0 0 0 0
5000.00 1323.15 1.445997 2.866671 -10862.368017 0.316544 1.317687 Mn0.05Fe''0.77Mg0.13Fe'''0.10Ti0.95O3 0 51.2329 0 5.41736 37.4602 2.45442 3.43513 0 0 0 0
5000.00 1318.15 1.493041 2.954441 -11220.137953 0.326728 1.360006 Mn0.05Fe''0.77Mg0.12Fe'''0.10Ti0.95O3 0 51.2575 0 5.34124 37.4652 2.54004 3.39606 0 0 0 0
5000.00 1313.15 1.536636 3.035037 -11552.264610 0.336150 1.399153 Mn0.05Fe''0.77Mg0.12Fe'''0.10Ti0.95O3 0 51.2812 0 5.26711 37.4697 2.62424 3.35767 0 0 0 0
5000.00 1308.15 1.577149 3.109220 -11861.476336 0.344894 1.435465 Mn0.06Fe''0.77Mg0.12Fe'''0.10Ti0.95O3 0 51.3043 0 5.19485 37.4739 2.70703 3.31991 0 0 0 0
5000.00 1303.15 1.697390 3.340949 -12764.275608 0.370928 1.544356 Mn0.06Fe''0.77Mg0.12Fe'''0.10Ti0.95O3 0 51.2847 0 5.16579 37.2323 3.08824 3.22899 0 0 0 0
5000.00 1298.15 1.842224 3.620918 -13846.654187 0.402183 1.675587 Mn0.08Fe''0.76Mg0.11Fe'''0.10Ti0.95O3 0 51.2316 0 5.17003 36.7791 3.72404 3.09523 0 0 0 0
5000.00 1293.15 1.953767 3.834555 -14678.695674 0.426114 1.776452 Mn0.09Fe''0.75Mg0.11Fe'''0.10Ti0.95O3 0 51.1781 0 5.17506 36.2963 4.38974 2.96085 0 0 0 0
5000.00 1288.15 2.042848 4.003349 -15342.612100 0.445108 1.856826 Mn0.11Fe''0.74Mg0.10Fe'''0.10Ti0.95O3 0 51.125 0 5.18027 35.7844 5.08284 2.82741 0 0 0 0
5000.00 1283.15 2.115914 4.140094 -15887.453134 0.460586 1.922584 Mn0.12Fe''0.73Mg0.10Fe'''0.10Ti0.95O3 0 51.0732 0 5.18519 35.245 5.80036 2.69619 0 0 0 0
5000.00 1278.15 2.177019 4.252843 -16344.153475 0.473445 1.977423 Mn0.14Fe''0.72Mg0.09Fe'''0.10Ti0.95O3 0 51.0233 0 5.18944 34.6803 6.53872 2.56827 0 0 0 0
5000.00 1273.15 2.225690 4.339599 -16719.704961 0.483950 2.020978 Mn0.14Fe''0.72Mg0.09Fe'''0.10Ti0.95O3 0 51.0398 0 5.1546 34.7343 6.507 2.56436 0 0 0 0
5000.00 1268.15 2.222570 4.325062 -16703.233104 0.483166 2.017469 Mn0.14Fe''0.72Mg0.09Fe'''0.10Ti0.95O3 0 51.0493 0 5.12739 34.8058 6.4639 2.55353 0 0 0 0
5000.00 1263.15 2.219373 4.310370 -16686.115762 0.482366 2.013887 Mn0.13Fe''0.72Mg0.09Fe'''0.10Ti0.95O3 0 51.0589 0 5.10015 34.8775 6.42093 2.54252 0 0 0 0
5000.00 1258.15 2.216098 4.295517 -16668.332879 0.481548 2.010229 Mn0.13Fe''0.73Mg0.09Fe'''0.09Ti0.95O3 0 51.0683 0 5.07289 34.9494 6.37809 2.53132 0 0 0 0
5000.00 1253.15 2.212742 4.280500 -16649.863294 0.480713 2.006494 Mn0.13Fe''0.73Mg0.09Fe'''0.09Ti0.95O3 0 51.0777 0 5.04561 35.0214 6.33538 2.51994 0 0 0 0
5000.00 1248.15 2.209302 4.265313 -16630.684655 0.479858 2.002678 Mn0.13Fe''0.73Mg0.09Fe'''0.09Ti0.95O3 0 51.087 0 5.0183 35.0935 6.29281 2.50838 0 0 0 0
5000.00 1243.15 2.205774 4.249952 -16610.773322 0.478985 1.998779 Mn0.13Fe''0.73Mg0.09Fe'''0.09Ti0.95O3 0 51.0963 0 4.99097 35.1657 6.25036 2.49663 0 0 0 0
5000.00 1238.15 2.202156 4.234412 -16590.104260 0.478092 1.994794 Mn0.13Fe''0.73Mg0.09Fe'''0.09Ti0.95O3 0 51.1055 0 4.96362 35.2381 6.20804 2.48471 0 0 0 0
5000.00 1233.15 2.198443 4.218685 -16568.650924 0.477179 1.990719 Mn0.13Fe''0.73Mg0.09Fe'''0.09Ti0.95O3 0 51.1146 0 4.93624 35.3107 6.16586 2.4726 0 0 0 0
5000.00 1228.15 2.194633 4.202768 -16546.385126 0.476244 1.986552 Mn0.13Fe''0.73Mg0.09Fe'''0.09Ti0.95O3 0 51.1237 0 4.90884 35.3833 6.12381 2.46032 0 0 0 0
5000.00 1223.15 2.190722 4.186652 -16523.276888 0.475287 1.982289 Mn0.13Fe''0.74Mg0.09Fe'''0.09Ti0.95O3 0 51.1327 0 4.88141 35.4561 6.0819 2.44785 0 0 0 0
5000.00 1218.15 2.186704 4.170332 -16499.294287 0.474307 1.977926 Mn0.13Fe''0.74Mg0.09Fe'''0.09Ti0.95O3 0 51.1417 0 4.85396 35.529 6.04011 2.43521 0 0 0 0
5000.00 1213.15 2.182576 4.153800 -16474.403267 0.473303 1.973459 Mn0.13Fe''0.74Mg0.09Fe'''0.09Ti0.95O3 0 51.1506 0 4.82649 35.602 5.99847 2.4224 0 0 0 0
5000.00 1208.15 2.178333 4.137048 -16448.567440 0.472274 1.968884 Mn0.13Fe''0.74Mg0.09Fe'''0.09Ti0.96O3 0 51.1594 0 4.799 35.6752 5.95695 2.4094 0 0 0 0
5000.00 1203.15 2.173969 4.120069 -16421.747856 0.471219 1.964197 Mn0.12Fe''0.74Mg0.09Fe'''0.09Ti0.96O3 0 51.1682 0 4.77148 35.7485 5.91557 2.39624 0 0 0 0
5000.00 1198.15 2.169480 4.102852 -16393.902750 0.470136 1.959392 Mn0.12Fe''0.74Mg0.09Fe'''0.09Ti0.96O3 0 51.177 0 4.74394 35.8219 5.87432 2.3829 0 0 0 0
5000.00 1193.15 2.164860 4.085389 -16364.987246 0.469026 1.954465 Mn0.12Fe''0.75Mg0.09Fe'''0.09Ti0.96O3 0 51.1856 0 4.71638 35.8954 5.83321 2.36939 0 0 0 0
5000.00 1188.15 2.160101 4.067670 -16334.953030 0.467885 1.949410 Mn0.12Fe''0.75Mg0.09Fe'''0.09Ti0.96O3 0 51.1942 0 4.68879 35.969 5.79223 2.35571 0 0 0 0
5000.00 1183.15 2.155198 4.049682 -16303.747975 0.466713 1.944220 Mn0.12Fe''0.75Mg0.09Fe'''0.09Ti0.96O3 0 51.2028 0 4.66118 36.0428 5.75138 2.34186 0 0 0 0

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1273.15 0.119892 0.252556 -1030.314551 0.031130 0.122898 (Ca0.01Mg0.31Fe''0.39Mn0.31Co0.00Ni0.00)2SiO4 32.6643 0 0 0 30.2072 23.5407 13.2812 0.306506 0 0 0
5000.00 1268.15 0.124933 0.262650 -1073.844367 0.032427 0.127992 (Ca0.00Mg0.31Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6595 0 0 0 30.2575 23.5201 13.2632 0.299691 0 0 0
5000.00 1263.15 0.129979 0.272709 -1117.420026 0.033723 0.133085 (Ca0.00Mg0.31Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6546 0 0 0 30.308 23.4997 13.2447 0.292981 0 0 0
5000.00 1258.15 0.135029 0.282733 -1161.041100 0.035020 0.138175 (Ca0.00Mg0.31Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6496 0 0 0 30.3587 23.4796 13.2257 0.286376 0 0 0
5000.00 1253.15 0.140084 0.292720 -1204.707344 0.036317 0.143262 (Ca0.00Mg0.31Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6444 0 0 0 30.4097 23.4599 13.2061 0.279876 0 0 0
5000.00 1248.15 0.145143 0.302672 -1248.418707 0.037614 0.148347 (Ca0.00Mg0.31Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6392 0 0 0 30.461 23.4404 13.1859 0.273479 0 0 0
5000.00 1243.15 0.150207 0.312588 -1292.175357 0.038912 0.153430 (Ca0.00Mg0.31Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6338 0 0 0 30.5125 23.4213 13.1652 0.267184 0 0 0
5000.00 1238.15 0.155276 0.322468 -1335.977704 0.040209 0.158511 (Ca0.00Mg0.30Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6283 0 0 0 30.5643 23.4025 13.1439 0.260992 0 0 0
5000.00 1233.15 0.160349 0.332312 -1379.826417 0.041507 0.163590 (Ca0.00Mg0.30Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6227 0 0 0 30.6163 23.384 13.122 0.2549 0 0 0
5000.00 1228.15 0.165429 0.342121 -1423.722459 0.042805 0.168667 (Ca0.00Mg0.30Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.617 0 0 0 30.6686 23.3659 13.0996 0.248909 0 0 0
5000.00 1223.15 0.170514 0.351894 -1467.667110 0.044103 0.173742 (Ca0.00Mg0.30Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6111 0 0 0 30.7212 23.3481 13.0766 0.243017 0 0 0
5000.00 1218.15 0.175605 0.361633 -1511.662007 0.045402 0.178815 (Ca0.00Mg0.30Fe''0.39Mn0.30Co0.00Ni0.00)2SiO4 32.6051 0 0 0 30.7741 23.3307 13.0529 0.237223 0 0 0
5000.00 1213.15 0.180702 0.371337 -1555.709174 0.046701 0.183887 (Ca0.00Mg0.30Fe''0.40Mn0.30Co0.00Ni0.00)2SiO4 32.599 0 0 0 30.8273 23.3136 13.0287 0.231527 0 0 0
5000.00 1208.15 0.185806 0.381007 -1599.811069 0.048001 0.188958 (Ca0.00Mg0.30Fe''0.40Mn0.30Co0.00Ni0.00)2SiO4 32.5927 0 0 0 30.8807 23.2968 13.0038 0.225928 0 0 0
5000.00 1203.15 0.190918 0.390643 -1643.970627 0.049302 0.194028 (Ca0.00Mg0.30Fe''0.40Mn0.30Co0.00Ni0.00)2SiO4 32.5863 0 0 0 30.9345 23.2804 12.9784 0.220424 0 0 0
5000.00 1198.15 0.196037 0.400247 -1688.191316 0.050603 0.199098 (Ca0.00Mg0.30Fe''0.40Mn0.30Co0.00Ni0.00)2SiO4 32.5798 0 0 0 30.9886 23.2644 12.9523 0.215016 0 0 0
5000.00 1193.15 0.201165 0.409819 -1732.477195 0.051906 0.204169 (Ca0.00Mg0.30Fe''0.40Mn0.30Co0.00Ni0.00)2SiO4 32.5731 0 0 0 31.0429 23.2487 12.9255 0.209702 0 0 0
5000.00 1188.15 0.206302 0.419361 -1776.832979 0.053209 0.209240 (Ca0.00Mg0.30Fe''0.40Mn0.30Co0.00Ni0.00)2SiO4 32.5663 0 0 0 31.0976 23.2335 12.8982 0.204481 0 0 0
5000.00 1183.15 0.211449 0.428872 -1821.264123 0.054514 0.214313 (Ca0.00Mg0.30Fe''0.40Mn0.30Co0.00Ni0.00)2SiO4 32.5593 0 0 0 31.1526 23.2185 12.8701 0.199353 0 0 0

whitlockite thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula
5000.00 1403.15 0.016020 0.037814 -189.150094 0.005042 0.016935 Ca3(PO4)2
5000.00 1398.15 0.027147 0.063976 -320.673410 0.008544 0.028687 Ca3(PO4)2
5000.00 1393.15 0.037244 0.087630 -440.141702 0.011721 0.039340 Ca3(PO4)2
5000.00 1388.15 0.051978 0.122098 -614.530314 0.016358 0.054880 Ca3(PO4)2
5000.00 1383.15 0.075477 0.177011 -892.756638 0.023754 0.079657 Ca3(PO4)2
5000.00 1378.15 0.094706 0.221746 -1120.702530 0.029806 0.099909 Ca3(PO4)2
5000.00 1373.15 0.110785 0.258970 -1311.560355 0.034866 0.116822 Ca3(PO4)2
5000.00 1368.15 0.125658 0.288940 -1494.217204 0.039547 0.178696 Ca3(PO4)2
5000.00 1363.15 0.138598 0.317973 -1649.070537 0.043619 0.196511 Ca3(PO4)2
5000.00 1358.15 0.149957 0.343254 -1785.290301 0.047194 0.211985 Ca3(PO4)2
5000.00 1353.15 0.160026 0.365468 -1906.286322 0.050363 0.225547 Ca3(PO4)2
5000.00 1348.15 0.169022 0.385133 -2014.641116 0.053194 0.237522 Ca3(PO4)2
5000.00 1343.15 0.177115 0.402651 -2112.351589 0.055741 0.248161 Ca3(PO4)2
5000.00 1338.15 0.184439 0.418338 -2200.989675 0.058046 0.257662 Ca3(PO4)2
5000.00 1333.15 0.191100 0.432449 -2281.812184 0.060143 0.266185 Ca3(PO4)2
5000.00 1328.15 0.197185 0.445188 -2355.837803 0.062058 0.273856 Ca3(PO4)2
5000.00 1323.15 0.202764 0.456724 -2423.902246 0.063813 0.280783 Ca3(PO4)2
5000.00 1318.15 0.207897 0.467197 -2486.698526 0.065429 0.287053 Ca3(PO4)2
5000.00 1313.15 0.212632 0.476725 -2544.806861 0.066919 0.292739 Ca3(PO4)2
5000.00 1308.15 0.217012 0.485406 -2598.717228 0.068298 0.297904 Ca3(PO4)2
5000.00 1303.15 0.241250 0.538355 -2890.619635 0.075926 0.330220 Ca3(PO4)2
5000.00 1298.15 0.272692 0.607084 -3269.209514 0.085821 0.372182 Ca3(PO4)2
5000.00 1293.15 0.297034 0.659714 -3563.065127 0.093482 0.404241 Ca3(PO4)2
5000.00 1288.15 0.316658 0.701632 -3800.617148 0.099658 0.429713 Ca3(PO4)2
5000.00 1283.15 0.332981 0.736045 -3998.784910 0.104795 0.450573 Ca3(PO4)2
5000.00 1278.15 0.346895 0.764971 -4168.220043 0.109174 0.468063 Ca3(PO4)2
5000.00 1273.15 0.364590 0.802065 -4383.292346 0.114743 0.490541 Ca3(PO4)2
5000.00 1268.15 0.364590 0.800138 -4385.741572 0.114743 0.489151 Ca3(PO4)2
5000.00 1263.15 0.364590 0.798208 -4388.183868 0.114743 0.487769 Ca3(PO4)2
5000.00 1258.15 0.364590 0.796276 -4390.619273 0.114743 0.486394 Ca3(PO4)2
5000.00 1253.15 0.364590 0.794342 -4393.047826 0.114743 0.485028 Ca3(PO4)2
5000.00 1248.15 0.364590 0.792406 -4395.469563 0.114743 0.483669 Ca3(PO4)2
5000.00 1243.15 0.364590 0.790467 -4397.884524 0.114743 0.482317 Ca3(PO4)2
5000.00 1238.15 0.364590 0.788526 -4400.292747 0.114743 0.480973 Ca3(PO4)2
5000.00 1233.15 0.364590 0.786583 -4402.694267 0.114743 0.479637 Ca3(PO4)2
5000.00 1228.15 0.364590 0.784637 -4405.089124 0.114743 0.478307 Ca3(PO4)2
5000.00 1223.15 0.364590 0.782688 -4407.477354 0.114743 0.476986 Ca3(PO4)2
5000.00 1218.15 0.364590 0.780737 -4409.858994 0.114743 0.475671 Ca3(PO4)2
5000.00 1213.15 0.364590 0.778783 -4412.234080 0.114743 0.474364 Ca3(PO4)2
