Title: Gale2013MORB-2

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 clinopyroxene_0 clinopyroxene_1 clinopyroxene_2 feldspar_0 quartz rhm-oxide_0 whitlockite 
5000.00 1148.15 100.044012 0.435429 0.373337 30.866069 19.036059 0.000000 44.776391 2.452274 2.104453 0.000000 
5000.00 1143.15 100.043009 0.434949 0.440542 29.981686 19.329178 1.100267 44.360442 2.556435 1.839510 0.000000 
5000.00 1138.15 100.041508 0.434426 0.563170 28.300290 19.857774 3.228499 43.570983 2.755561 1.330803 0.000000 
5000.00 1133.15 100.040009 0.433924 0.679118 26.702911 20.363334 5.260949 42.812729 2.945759 0.841286 0.000000 
5000.00 1128.15 100.038513 0.433440 0.788759 25.185516 20.846786 7.202106 42.084262 3.127478 0.370164 0.000000 
5000.00 1123.15 100.037180 0.432989 0.873848 24.005317 21.224960 8.720640 41.510427 3.268999 0.000000 0.000000 
5000.00 1118.15 100.036531 0.432608 0.875532 23.993440 21.228376 8.741501 41.497806 3.267268 0.000000 0.000000 
5000.00 1113.15 100.035890 0.432239 0.877190 23.982118 21.232019 8.761642 41.485077 3.265606 0.000000 0.000000 
5000.00 1108.15 100.035256 0.431881 0.878823 23.971332 21.235883 8.781089 41.472234 3.264013 0.000000 0.000000 
5000.00 1103.15 100.034629 0.431534 0.880432 23.961069 21.239964 8.799867 41.459272 3.262493 0.000000 0.000000 
5000.00 1098.15 100.034009 0.431197 0.882017 23.951313 21.244255 8.817999 41.446184 3.261045 0.000000 0.000000 
5000.00 1093.15 100.033396 0.430869 0.883578 23.942053 21.248753 8.835509 41.432964 3.259671 0.000000 0.000000 
5000.00 1088.15 100.032791 0.430551 0.885117 23.933275 21.253452 8.852418 41.419606 3.258373 0.000000 0.000000 
5000.00 1083.15 100.032192 0.430242 0.886632 23.924968 21.258348 8.868746 41.406104 3.257151 0.000000 0.000000 
5000.00 1078.15 100.031600 0.429942 0.888126 23.917123 21.263435 8.884514 41.392451 3.256009 0.000000 0.000000 
5000.00 1073.15 100.031015 0.429650 0.889598 23.909730 21.268709 8.899741 41.378641 3.254946 0.000000 0.000000 
5000.00 1068.15 100.030437 0.429367 0.891049 23.902780 21.274166 8.914444 41.364667 3.253964 0.000000 0.000000 
5000.00 1063.15 100.029865 0.429091 0.892479 23.896265 21.279802 8.928640 41.350524 3.253064 0.000000 0.000000 
5000.00 1058.15 100.029301 0.428823 0.893889 23.890178 21.285612 8.942346 41.336204 3.252249 0.000000 0.000000 
5000.00 1053.15 100.028744 0.428563 0.895278 23.884512 21.291593 8.955578 41.321701 3.251519 0.000000 0.000000 
5000.00 1048.15 100.028193 0.428309 0.896648 23.879260 21.297741 8.968351 41.307009 3.250875 0.000000 0.000000 
5000.00 1043.15 100.027649 0.428063 0.897998 23.874417 21.304051 8.980680 41.292121 3.250319 0.000000 0.000000 
5000.00 1038.15 100.027112 0.427824 0.899328 23.869976 21.310520 8.992578 41.277033 3.249852 0.000000 0.000000 
5000.00 1033.15 100.026581 0.427591 0.900641 23.865932 21.317146 9.004060 41.261738 3.249474 0.000000 0.000000 
5000.00 1028.15 100.026057 0.427364 0.901934 23.862279 21.323924 9.015138 41.246231 3.249188 0.000000 0.000000 
5000.00 1023.15 100.025540 0.427144 0.903210 23.859011 21.330851 9.025824 41.230507 3.248992 0.000000 0.000000 
