Title: Gale2013MORB-1

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 clinopyroxene_0 clinopyroxene_1 clinopyroxene_2 feldspar_0 quartz rhm-oxide_0 whitlockite 
5000.00 1138.15 100.046716 33.032570 0.139302 0.112467 8.245242 6.363129 0.772781 17.007273 0.080621 0.311756 0.000000 
5000.00 1133.15 100.044907 32.982648 0.139176 0.144363 7.696829 6.527180 1.427199 16.692602 0.163681 0.191619 0.000000 
5000.00 1128.15 100.043112 32.934586 0.139054 0.174319 7.179140 6.682652 2.048246 16.391860 0.242607 0.076708 0.000000 
5000.00 1123.15 100.041656 32.900312 0.138943 0.194108 6.837620 6.784410 2.461342 16.189166 0.294723 0.000000 0.000000 
5000.00 1118.15 100.040934 32.893783 0.138849 0.194439 6.838127 6.780601 2.465495 16.182445 0.293827 0.000000 0.000000 
5000.00 1113.15 100.040220 32.887259 0.138757 0.194765 6.838734 6.776887 2.469470 16.175685 0.292961 0.000000 0.000000 
5000.00 1108.15 100.039513 32.880739 0.138668 0.195085 6.839439 6.773266 2.473275 16.168883 0.292124 0.000000 0.000000 
5000.00 1103.15 100.038815 32.874223 0.138581 0.195398 6.840237 6.769735 2.476916 16.162037 0.291319 0.000000 0.000000 
5000.00 1098.15 100.038124 32.867710 0.138497 0.195707 6.841127 6.766292 2.480399 16.155144 0.290544 0.000000 0.000000 
5000.00 1093.15 100.037441 32.861200 0.138415 0.196010 6.842107 6.762936 2.483730 16.148201 0.289801 0.000000 0.000000 
5000.00 1088.15 100.036766 32.854692 0.138336 0.196307 6.843173 6.759664 2.486915 16.141206 0.289091 0.000000 0.000000 
5000.00 1083.15 100.036098 32.848185 0.138259 0.196599 6.844325 6.756474 2.489958 16.134156 0.288413 0.000000 0.000000 
5000.00 1078.15 100.035438 32.841678 0.138184 0.196887 6.845560 6.753366 2.492865 16.127048 0.287769 0.000000 0.000000 
5000.00 1073.15 100.034786 32.835171 0.138111 0.197169 6.846878 6.750336 2.495640 16.119879 0.287159 0.000000 0.000000 
5000.00 1068.15 100.034141 32.828663 0.138041 0.197446 6.848277 6.747383 2.498288 16.112646 0.286583 0.000000 0.000000 
5000.00 1063.15 100.033504 32.822152 0.137972 0.197718 6.849756 6.744505 2.500814 16.105346 0.286042 0.000000 0.000000 
5000.00 1058.15 100.032875 32.815638 0.137905 0.197985 6.851315 6.741700 2.503221 16.097976 0.285537 0.000000 0.000000 
5000.00 1053.15 100.032253 32.809120 0.137840 0.198247 6.852951 6.738968 2.505514 16.090532 0.285067 0.000000 0.000000 
5000.00 1048.15 100.031638 32.802596 0.137777 0.198505 6.854665 6.736306 2.507696 16.083012 0.284635 0.000000 0.000000 
5000.00 1043.15 100.031031 32.796064 0.137716 0.198759 6.856457 6.733712 2.509771 16.075411 0.284239 0.000000 0.000000 
5000.00 1038.15 100.030432 32.789524 0.137656 0.199007 6.858325 6.731185 2.511743 16.067726 0.283882 0.000000 0.000000 
5000.00 1033.15 100.029839 32.782973 0.137598 0.199252 6.860269 6.728725 2.513614 16.059954 0.283562 0.000000 0.000000 
5000.00 1028.15 100.029254 32.776410 0.137542 0.199492 6.862289 6.726328 2.515389 16.052091 0.283280 0.000000 0.000000 
