Title: MORB_Gale2013-1

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
5000.00 1278.15 0.370652 0.817359 -4453.677323 0.116651 0.500118 Ca3(PO4)2
5000.00 1273.15 0.370652 0.815402 -4456.174358 0.116651 0.498697 Ca3(PO4)2
5000.00 1268.15 0.370652 0.813442 -4458.664308 0.116651 0.497284 Ca3(PO4)2
5000.00 1263.15 0.370652 0.811480 -4461.147213 0.116651 0.495879 Ca3(PO4)2
5000.00 1258.15 0.370652 0.809516 -4463.623112 0.116651 0.494482 Ca3(PO4)2
5000.00 1253.15 0.370652 0.807550 -4466.092044 0.116651 0.493092 Ca3(PO4)2
5000.00 1248.15 0.370652 0.805581 -4468.554049 0.116651 0.491711 Ca3(PO4)2
5000.00 1243.15 0.370652 0.803610 -4471.009164 0.116651 0.490337 Ca3(PO4)2
5000.00 1238.15 0.370652 0.801637 -4473.457428 0.116651 0.488970 Ca3(PO4)2
5000.00 1233.15 0.370652 0.799661 -4475.898880 0.116651 0.487612 Ca3(PO4)2
5000.00 1228.15 0.370652 0.797683 -4478.333556 0.116651 0.486260 Ca3(PO4)2
5000.00 1223.15 0.370652 0.795702 -4480.761496 0.116651 0.484917 Ca3(PO4)2
5000.00 1218.15 0.370652 0.793718 -4483.182735 0.116651 0.483580 Ca3(PO4)2
5000.00 1213.15 0.370652 0.791732 -4485.597313 0.116651 0.482252 Ca3(PO4)2
5000.00 1208.15 0.370652 0.789743 -4488.005264 0.116651 0.480930 Ca3(PO4)2
5000.00 1203.15 0.370652 0.787751 -4490.406627 0.116651 0.479616 Ca3(PO4)2
5000.00 1198.15 0.370652 0.785757 -4492.801438 0.116651 0.478309 Ca3(PO4)2
5000.00 1193.15 0.370652 0.783759 -4495.189733 0.116651 0.477010 Ca3(PO4)2
5000.00 1188.15 0.370652 0.781759 -4497.571548 0.116651 0.475717 Ca3(PO4)2
5000.00 1183.15 0.370652 0.779755 -4499.946918 0.116651 0.474432 Ca3(PO4)2
5000.00 1178.15 0.370652 0.777749 -4502.315881 0.116651 0.473154 Ca3(PO4)2
5000.00 1173.15 0.370652 0.775739 -4504.678470 0.116651 0.471883 Ca3(PO4)2
5000.00 1168.15 0.370652 0.773727 -4507.034721 0.116651 0.470619 Ca3(PO4)2
5000.00 1163.15 0.370652 0.771711 -4509.384668 0.116651 0.469362 Ca3(PO4)2
5000.00 1158.15 0.370652 0.769691 -4511.728348 0.116651 0.468111 Ca3(PO4)2
5000.00 1153.15 0.370652 0.767669 -4514.065792 0.116651 0.466868 Ca3(PO4)2

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1278.15 0.252583 0.529705 -2096.447134 0.064795 0.256262 (Ca0.01Mg0.27Fe''0.44Mn0.29Co0.00Ni0.00)2SiO4 32.219 0 0 0 34.0766 22.0045 11.3669 0.333058 0 0 0
5000.00 1273.15 0.258164 0.540319 -2142.840824 0.066198 0.261763 (Ca0.01Mg0.27Fe''0.44Mn0.29Co0.00Ni0.00)2SiO4 32.2123 0 0 0 34.1485 21.9724 11.341 0.325868 0 0 0
5000.00 1268.15 0.263757 0.550907 -2189.319255 0.067603 0.267267 (Ca0.01Mg0.27Fe''0.44Mn0.29Co0.00Ni0.00)2SiO4 32.2055 0 0 0 34.2209 21.9404 11.3145 0.318784 0 0 0
5000.00 1263.15 0.269362 0.561468 -2235.882264 0.069009 0.272775 (Ca0.01Mg0.27Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1985 0 0 0 34.2936 21.9085 11.2876 0.311807 0 0 0
5000.00 1258.15 0.274980 0.572002 -2282.529822 0.070417 0.278286 (Ca0.01Mg0.27Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1915 0 0 0 34.3668 21.8767 11.26 0.304936 0 0 0
5000.00 1253.15 0.280610 0.582508 -2329.262045 0.071826 0.283801 (Ca0.00Mg0.27Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1843 0 0 0 34.4405 21.845 11.232 0.29817 0 0 0
5000.00 1248.15 0.286252 0.592988 -2376.079209 0.073238 0.289319 (Ca0.00Mg0.26Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1771 0 0 0 34.5145 21.8135 11.2034 0.291508 0 0 0
5000.00 1243.15 0.291907 0.603441 -2422.981764 0.074651 0.294841 (Ca0.00Mg0.26Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1697 0 0 0 34.589 21.7821 11.1742 0.284949 0 0 0
5000.00 1238.15 0.297575 0.613867 -2469.970345 0.076066 0.300366 (Ca0.00Mg0.26Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1622 0 0 0 34.664 21.7508 11.1445 0.278492 0 0 0
5000.00 1233.15 0.303256 0.624265 -2517.045796 0.077483 0.305896 (Ca0.00Mg0.26Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1546 0 0 0 34.7394 21.7196 11.1143 0.272138 0 0 0
5000.00 1228.15 0.308951 0.634637 -2564.209182 0.078902 0.311429 (Ca0.00Mg0.26Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1468 0 0 0 34.8153 21.6886 11.0835 0.265884 0 0 0
5000.00 1223.15 0.314659 0.644982 -2611.461811 0.080323 0.316967 (Ca0.00Mg0.26Fe''0.45Mn0.29Co0.00Ni0.00)2SiO4 32.1389 0 0 0 34.8916 21.6577 11.0521 0.25973 0 0 0
5000.00 1218.15 0.320382 0.655301 -2658.805259 0.081747 0.322509 (Ca0.00Mg0.26Fe''0.46Mn0.29Co0.00Ni0.00)2SiO4 32.1309 0 0 0 34.9684 21.6269 11.0201 0.253676 0 0 0
5000.00 1213.15 0.326120 0.665593 -2706.241391 0.083172 0.328056 (Ca0.00Mg0.26Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.1228 0 0 0 35.0457 21.5962 10.9875 0.24772 0 0 0
5000.00 1208.15 0.331872 0.675860 -2753.772389 0.084600 0.333608 (Ca0.00Mg0.26Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.1146 0 0 0 35.1234 21.5657 10.9544 0.241862 0 0 0
5000.00 1203.15 0.337641 0.686101 -2801.400781 0.086030 0.339165 (Ca0.00Mg0.26Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.1062 0 0 0 35.2017 21.5353 10.9207 0.2361 0 0 0
5000.00 1198.15 0.343425 0.696318 -2849.129476 0.087463 0.344727 (Ca0.00Mg0.26Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.0977 0 0 0 35.2804 21.5051 10.8864 0.230435 0 0 0
5000.00 1193.15 0.349226 0.706510 -2896.961798 0.088898 0.350296 (Ca0.00Mg0.26Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.0891 0 0 0 35.3597 21.4749 10.8515 0.224865 0 0 0
5000.00 1188.15 0.355045 0.716679 -2944.901529 0.090336 0.355871 (Ca0.00Mg0.25Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.0803 0 0 0 35.4394 21.4449 10.816 0.219389 0 0 0
5000.00 1183.15 0.360881 0.726826 -2992.952955 0.091777 0.361453 (Ca0.00Mg0.25Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.0714 0 0 0 35.5196 21.4151 10.7799 0.214007 0 0 0
5000.00 1178.15 0.366737 0.736951 -3041.120913 0.093222 0.367043 (Ca0.00Mg0.25Fe''0.46Mn0.28Co0.00Ni0.00)2SiO4 32.0624 0 0 0 35.6004 21.3854 10.7431 0.208718 0 0 0
5000.00 1173.15 0.372612 0.747055 -3089.410853 0.094670 0.372642 (Ca0.00Mg0.25Fe''0.47Mn0.28Co0.00Ni0.00)2SiO4 32.0532 0 0 0 35.6817 21.3558 10.7058 0.20352 0 0 0
5000.00 1168.15 0.378508 0.757141 -3137.828904 0.096121 0.378249 (Ca0.00Mg0.25Fe''0.47Mn0.28Co0.00Ni0.00)2SiO4 32.0439 0 0 0 35.7635 21.3263 10.6678 0.198414 0 0 0
5000.00 1163.15 0.384425 0.767208 -3186.381940 0.097576 0.383866 (Ca0.00Mg0.25Fe''0.47Mn0.28Co0.00Ni0.00)2SiO4 32.0345 0 0 0 35.8459 21.297 10.6293 0.193398 0 0 0
5000.00 1158.15 0.390365 0.777260 -3235.077672 0.099035 0.389495 (Ca0.00Mg0.25Fe''0.47Mn0.28Co0.00Ni0.00)2SiO4 32.0249 0 0 0 35.9287 21.2678 10.59 0.188471 0 0 0
5000.00 1153.15 0.396330 0.787297 -3283.924737 0.100499 0.395135 (Ca0.00Mg0.25Fe''0.47Mn0.28Co0.00Ni0.00)2SiO4 32.0152 0 0 0 36.0122 21.2387 10.5502 0.183633 0 0 0
5000.00 1148.15 0.462694 0.916763 -3828.474567 0.117219 0.460772 (Ca0.00Mg0.25Fe''0.47Mn0.28Co0.00Ni0.00)2SiO4 31.9908 0 0 0 36.2514 21.1306 10.4478 0.179328 0 0 0
5000.00 1143.15 0.595888 1.177597 -4923.290064 0.150818 0.592721 (Ca0.00Mg0.24Fe''0.48Mn0.28Co0.00Ni0.00)2SiO4 31.9656 0 0 0 36.5054 21.012 10.3419 0.17513 0 0 0
5000.00 1138.15 0.721080 1.421298 -5949.326680 0.182335 0.716427 (Ca0.00Mg0.24Fe''0.48Mn0.28Co0.00Ni0.00)2SiO4 31.9414 0 0 0 36.7501 20.8971 10.2404 0.170967 0 0 0
5000.00 1133.15 0.824877 1.621701 -6797.601611 0.208404 0.818659 (Ca0.00Mg0.24Fe''0.48Mn0.28Co0.00Ni0.00)2SiO4 31.9197 0 0 0 36.9682 20.7958 10.1495 0.166813 0 0 0
5000.00 1128.15 0.826768 1.621507 -6811.634052 0.208776 0.819857 (Ca0.00Mg0.24Fe''0.49Mn0.28Co0.00Ni0.00)2SiO4 31.9093 0 0 0 37.0546 20.767 10.1065 0.162499 0 0 0
5000.00 1123.15 0.828640 1.621243 -6825.444665 0.209142 0.821027 (Ca0.00Mg0.24Fe''0.49Mn0.28Co0.00Ni0.00)2SiO4 31.8988 0 0 0 37.1415 20.7384 10.063 0.158261 0 0 0
5000.00 1118.15 0.830494 1.620910 -6839.037705 0.209503 0.822170 (Ca0.00Mg0.24Fe''0.49Mn0.28Co0.00Ni0.00)2SiO4 31.8882 0 0 0 37.2288 20.7099 10.019 0.154098 0 0 0
5000.00 1113.15 0.832330 1.620509 -6852.417157 0.209859 0.823287 (Ca0.00Mg0.24Fe''0.49Mn0.27Co0.00Ni0.00)2SiO4 31.8775 0 0 0 37.3167 20.6816 9.97431 0.150009 0 0 0
5000.00 1108.15 0.834149 1.620042 -6865.586769 0.210209 0.824378 (Ca0.00Mg0.23Fe''0.49Mn0.27Co0.00Ni0.00)2SiO4 31.8666 0 0 0 37.405 20.6534 9.92909 0.145995 0 0 0
5000.00 1103.15 0.835952 1.619509 -6878.550075 0.210554 0.825443 (Ca0.00Mg0.23Fe''0.49Mn0.27Co0.00Ni0.00)2SiO4 31.8556 0 0 0 37.4937 20.6253 9.88329 0.142054 0 0 0
5000.00 1098.15 0.837739 1.618912 -6891.310414 0.210894 0.826484 (Ca0.00Mg0.23Fe''0.49Mn0.27Co0.00Ni0.00)2SiO4 31.8445 0 0 0 37.583 20.5974 9.83692 0.138186 0 0 0
5000.00 1093.15 0.839510 1.618251 -6903.870964 0.211229 0.827499 (Ca0.00Mg0.23Fe''0.49Mn0.27Co0.00Ni0.00)2SiO4 31.8332 0 0 0 37.6728 20.5697 9.78996 0.134391 0 0 0
5000.00 1088.15 0.841266 1.617528 -6916.234748 0.211560 0.828491 (Ca0.00Mg0.23Fe''0.50Mn0.27Co0.00Ni0.00)2SiO4 31.8218 0 0 0 37.763 20.5421 9.74242 0.130667 0 0 0
5000.00 1083.15 0.843007 1.616742 -6928.404662 0.211885 0.829459 (Ca0.00Mg0.23Fe''0.50Mn0.27Co0.00Ni0.00)2SiO4 31.8103 0 0 0 37.8538 20.5146 9.6943 0.127014 0 0 0
5000.00 1078.15 0.844735 1.615896 -6940.383491 0.212207 0.830403 (Ca0.00Mg0.23Fe''0.50Mn0.27Co0.00Ni0.00)2SiO4 31.7987 0 0 0 37.945 20.4873 9.64558 0.123432 0 0 0
5000.00 1073.15 0.846448 1.614990 -6952.173921 0.212524 0.831325 (Ca0.00Mg0.23Fe''0.50Mn0.27Co0.00Ni0.00)2SiO4 31.7869 0 0 0 38.0368 20.4601 9.59628 0.119919 0 0 0
5000.00 1068.15 0.848148 1.614024 -6963.778560 0.212836 0.832223 (Ca0.00Mg0.23Fe''0.50Mn0.27Co0.00Ni0.00)2SiO4 31.775 0 0 0 38.1291 20.433 9.54639 0.116476 0 0 0
5000.00 1063.15 0.849835 1.612999 -6975.199950 0.213144 0.833099 (Ca0.00Mg0.22Fe''0.50Mn0.27Co0.00Ni0.00)2SiO4 31.763 0 0 0 38.2219 20.4061 9.4959 0.113101 0 0 0
5000.00 1058.15 0.851509 1.611917 -6986.440580 0.213449 0.833953 (Ca0.00Mg0.22Fe''0.50Mn0.27Co0.00Ni0.00)2SiO4 31.7508 0 0 0 38.3153 20.3793 9.44481 0.109795 0 0 0
5000.00 1053.15 0.853171 1.610777 -6997.502903 0.213749 0.834786 (Ca0.00Mg0.22Fe''0.51Mn0.27Co0.00Ni0.00)2SiO4 31.7385 0 0 0 38.4092 20.3526 9.39313 0.106555 0 0 0
5000.00 1048.15 0.854821 1.609580 -7008.389344 0.214045 0.835596 (Ca0.00Mg0.22Fe''0.51Mn0.27Co0.00Ni0.00)2SiO4 31.7261 0 0 0 38.5036 20.3261 9.34086 0.103383 0 0 0
5000.00 1043.15 0.856459 1.608327 -7019.102319 0.214337 0.836386 (Ca0.00Mg0.22Fe''0.51Mn0.27Co0.00Ni0.00)2SiO4 31.7135 0 0 0 38.5985 20.2997 9.28798 0.100276 0 0 0
5000.00 1038.15 0.858087 1.607019 -7029.644243 0.214626 0.837155 (Ca0.00Mg0.22Fe''0.51Mn0.27Co0.00Ni0.00)2SiO4 31.7008 0 0 0 38.694 20.2734 9.23451 0.0972349 0 0 0
5000.00 1033.15 0.859703 1.605656 -7040.017549 0.214911 0.837903 (Ca0.00Mg0.22Fe''0.51Mn0.27Co0.00Ni0.00)2SiO4 31.688 0 0 0 38.7901 20.2472 9.18044 0.0942584 0 0 0
5000.00 1028.15 0.861309 1.604238 -7050.224696 0.215192 0.838631 (Ca0.00Mg0.22Fe''0.51Mn0.27Co0.00Ni0.00)2SiO4 31.6751 0 0 0 38.8867 20.2211 9.12577 0.091346 0 0 0

rhm-oxide_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1378.15 0.130939 0.264221 -961.200091 0.028610 0.119812 Mn0.03Fe''0.79Mg0.12Fe'''0.13Ti0.93O3 0 50.1887 0 7.14103 38.3213 1.22545 3.1236 0 0 0 0
5000.00 1373.15 0.318101 0.640728 -2335.580280 0.069474 0.290927 Mn0.03Fe''0.79Mg0.11Fe'''0.13Ti0.93O3 0 50.2233 0 7.03038 38.3579 1.32371 3.06472 0 0 0 0
5000.00 1368.15 0.478553 0.962173 -3514.700690 0.104473 0.437467 Mn0.03Fe''0.79Mg0.11Fe'''0.13Ti0.94O3 0 50.2592 0 6.92163 38.3876 1.42025 3.01132 0 0 0 0
5000.00 1363.15 0.617638 1.239570 -4537.836526 0.134783 0.564350 Mn0.03Fe''0.80Mg0.11Fe'''0.13Ti0.94O3 0 50.2955 0 6.81545 38.412 1.5148 2.96222 0 0 0 0
5000.00 1358.15 0.739674 1.481806 -5436.673859 0.161353 0.675551 Mn0.03Fe''0.80Mg0.11Fe'''0.13Ti0.94O3 0 50.3318 0 6.71201 38.4321 1.60751 2.91653 0 0 0 0
5000.00 1353.15 0.847856 1.695454 -6234.601966 0.184886 0.774009 Mn0.04Fe''0.80Mg0.11Fe'''0.12Ti0.94O3 0 50.3677 0 6.61137 38.4489 1.69847 2.87358 0 0 0 0
5000.00 1348.15 0.944593 1.885472 -6949.232465 0.205910 0.861941 Mn0.04Fe''0.80Mg0.10Fe'''0.12Ti0.94O3 0 50.4031 0 6.51351 38.4627 1.78781 2.83288 0 0 0 0
5000.00 1343.15 1.031741 2.055679 -7594.109475 0.224832 0.941055 Mn0.04Fe''0.80Mg0.10Fe'''0.12Ti0.94O3 0 50.4378 0 6.41835 38.4742 1.8756 2.79404 0 0 0 0
5000.00 1338.15 1.110754 2.209072 -8179.842414 0.241971 1.012688 Mn0.04Fe''0.80Mg0.10Fe'''0.12Ti0.94O3 0 50.4717 0 6.32581 38.4838 1.96191 2.75677 0 0 0 0
5000.00 1333.15 1.182794 2.348038 -8714.877271 0.257582 1.077908 Mn0.04Fe''0.80Mg0.10Fe'''0.12Ti0.94O3 0 50.5049 0 6.23578 38.4917 2.04682 2.72083 0 0 0 0
5000.00 1328.15 1.248796 2.474510 -9206.034596 0.271870 1.137576 Mn0.04Fe''0.80Mg0.10Fe'''0.11Ti0.94O3 0 50.5373 0 6.14815 38.4982 2.13037 2.68605 0 0 0 0
5000.00 1323.15 1.309529 2.590067 -9658.892875 0.285003 1.192399 Mn0.05Fe''0.80Mg0.10Fe'''0.11Ti0.94O3 0 50.5688 0 6.06279 38.5035 2.21262 2.65226 0 0 0 0
5000.00 1318.15 1.365626 2.696019 -10078.067009 0.297121 1.242961 Mn0.05Fe''0.80Mg0.10Fe'''0.11Ti0.94O3 0 50.5996 0 5.97962 38.5078 2.2936 2.61935 0 0 0 0
5000.00 1313.15 1.417621 2.793462 -10467.414091 0.308341 1.289749 Mn0.05Fe''0.80Mg0.10Fe'''0.11Ti0.94O3 0 50.6296 0 5.8985 38.5113 2.37335 2.58721 0 0 0 0
5000.00 1308.15 1.532649 3.015225 -11320.270335 0.333195 1.393917 Mn0.06Fe''0.80Mg0.09Fe'''0.11Ti0.95O3 0 50.6306 0 5.85311 38.3357 2.65345 2.52709 0 0 0 0
5000.00 1303.15 1.707457 3.354860 -12611.468140 0.370900 1.552525 Mn0.07Fe''0.79Mg0.09Fe'''0.11Ti0.95O3 0 50.5866 0 5.86243 37.8521 3.27703 2.42185 0 0 0 0
5000.00 1298.15 1.837544 3.605680 -13573.678865 0.398844 1.670394 Mn0.08Fe''0.78Mg0.09Fe'''0.11Ti0.95O3 0 50.5437 0 5.8712 37.3416 3.92522 2.31835 0 0 0 0
5000.00 1293.15 1.939449 3.800406 -14329.318928 0.420640 1.762579 Mn0.10Fe''0.77Mg0.08Fe'''0.11Ti0.94O3 0 50.5023 0 5.8792 36.8068 4.59448 2.21719 0 0 0 0
5000.00 1288.15 2.022301 3.957105 -14946.011407 0.438283 1.837393 Mn0.11Fe''0.75Mg0.08Fe'''0.11Ti0.94O3 0 50.4628 0 5.8862 36.2511 5.28102 2.11895 0 0 0 0
5000.00 1283.15 2.091529 4.086525 -15463.974839 0.452960 1.899775 Mn0.13Fe''0.74Mg0.08Fe'''0.11Ti0.94O3 0 50.4254 0 5.89196 35.6778 5.98073 2.02412 0 0 0 0
5000.00 1278.15 2.164470 4.220405 -16015.311022 0.468773 1.965310 Mn0.12Fe''0.75Mg0.08Fe'''0.11Ti0.95O3 0 50.4639 0 5.83677 35.9358 5.71187 2.05162 0 0 0 0
5000.00 1273.15 2.160550 4.204567 -15993.639083 0.467827 1.961072 Mn0.12Fe''0.75Mg0.08Fe'''0.11Ti0.95O3 0 50.4752 0 5.80731 36.0062 5.66923 2.04203 0 0 0 0
5000.00 1268.15 2.156539 4.188549 -15971.216052 0.466861 1.956747 Mn0.12Fe''0.75Mg0.08Fe'''0.11Ti0.95O3 0 50.4864 0 5.77783 36.0767 5.6267 2.0323 0 0 0 0
5000.00 1263.15 2.152432 4.172346 -15948.020020 0.465874 1.952333 Mn0.12Fe''0.75Mg0.08Fe'''0.11Ti0.95O3 0 50.4976 0 5.74831 36.1473 5.58429 2.02243 0 0 0 0
5000.00 1258.15 2.148227 4.155953 -15924.028035 0.464866 1.947827 Mn0.12Fe''0.75Mg0.07Fe'''0.11Ti0.95O3 0 50.5088 0 5.71876 36.218 5.542 2.01243 0 0 0 0
5000.00 1253.15 2.143920 4.139365 -15899.216037 0.463836 1.943225 Mn0.12Fe''0.76Mg0.07Fe'''0.11Ti0.95O3 0 50.5199 0 5.68919 36.2888 5.49983 2.00229 0 0 0 0
5000.00 1248.15 2.139509 4.122578 -15873.558777 0.462784 1.938526 Mn0.12Fe''0.76Mg0.07Fe'''0.11Ti0.95O3 0 50.531 0 5.65959 36.3597 5.45778 1.99201 0 0 0 0
5000.00 1243.15 2.134989 4.105586 -15847.029736 0.461708 1.933726 Mn0.11Fe''0.76Mg0.07Fe'''0.11Ti0.95O3 0 50.542 0 5.62995 36.4306 5.41585 1.9816 0 0 0 0
5000.00 1238.15 2.130357 4.088382 -15819.601034 0.460608 1.928822 Mn0.11Fe''0.76Mg0.07Fe'''0.11Ti0.95O3 0 50.553 0 5.60029 36.5016 5.37405 1.97105 0 0 0 0
5000.00 1233.15 2.125609 4.070961 -15791.243326 0.459483 1.923810 Mn0.11Fe''0.76Mg0.07Fe'''0.10Ti0.95O3 0 50.5639 0 5.5706 36.5727 5.33236 1.96037 0 0 0 0
5000.00 1228.15 2.120741 4.053316 -15761.925698 0.458332 1.918687 Mn0.11Fe''0.76Mg0.07Fe'''0.10Ti0.95O3 0 50.5748 0 5.54088 36.6439 5.2908 1.94956 0 0 0 0
5000.00 1223.15 2.115749 4.035441 -15731.615541 0.457155 1.913449 Mn0.11Fe''0.77Mg0.07Fe'''0.10Ti0.95O3 0 50.5857 0 5.51112 36.7152 5.24936 1.93862 0 0 0 0
5000.00 1218.15 2.110629 4.017329 -15700.278422 0.455950 1.908092 Mn0.11Fe''0.77Mg0.07Fe'''0.10Ti0.95O3 0 50.5966 0 5.48134 36.7865 5.20805 1.92755 0 0 0 0
5000.00 1213.15 2.105374 3.998971 -15667.877937 0.454716 1.902612 Mn0.11Fe''0.77Mg0.07Fe'''0.10Ti0.95O3 0 50.6074 0 5.45153 36.8579 5.16685 1.91635 0 0 0 0
5000.00 1208.15 2.099981 3.980360 -15634.375551 0.453453 1.897004 Mn0.11Fe''0.77Mg0.07Fe'''0.10Ti0.95O3 0 50.6181 0 5.42169 36.9294 5.12579 1.90502 0 0 0 0
5000.00 1203.15 2.094444 3.961487 -15599.730416 0.452158 1.891264 Mn0.11Fe''0.77Mg0.07Fe'''0.10Ti0.95O3 0 50.6289 0 5.39181 37.0009 5.08484 1.89356 0 0 0 0
5000.00 1198.15 2.088757 3.942344 -15563.899179 0.450832 1.885386 Mn0.11Fe''0.77Mg0.07Fe'''0.10Ti0.95O3 0 50.6396 0 5.36191 37.0725 5.04403 1.88198 0 0 0 0
5000.00 1193.15 2.082914 3.922920 -15526.835757 0.449472 1.879366 Mn0.11Fe''0.77Mg0.07Fe'''0.10Ti0.95O3 0 50.6502 0 5.33198 37.1442 5.00333 1.87028 0 0 0 0
5000.00 1188.15 2.076909 3.903206 -15488.491093 0.448077 1.873197 Mn0.10Fe''0.78Mg0.07Fe'''0.10Ti0.95O3 0 50.6609 0 5.30201 37.2159 4.96277 1.85845 0 0 0 0
5000.00 1183.15 2.070734 3.883191 -15448.812885 0.446646 1.866873 Mn0.10Fe''0.78Mg0.07Fe'''0.10Ti0.95O3 0 50.6715 0 5.27202 37.2877 4.92232 1.84651 0 0 0 0
5000.00 1178.15 2.064383 3.862862 -15407.745276 0.445178 1.860389 Mn0.10Fe''0.78Mg0.07Fe'''0.10Ti0.95O3 0 50.682 0 5.24199 37.3595 4.88201 1.83444 0 0 0 0
5000.00 1173.15 2.057847 3.842208 -15365.228507 0.443670 1.853736 Mn0.10Fe''0.78Mg0.07Fe'''0.10Ti0.95O3 0 50.6926 0 5.21194 37.4314 4.84182 1.82226 0 0 0 0
5000.00 1168.15 2.051118 3.821216 -15321.198537 0.442120 1.846908 Mn0.10Fe''0.78Mg0.07Fe'''0.10Ti0.95O3 0 50.7031 0 5.18185 37.5034 4.80175 1.80995 0 0 0 0
5000.00 1163.15 2.044187 3.799870 -15275.586594 0.440528 1.839897 Mn0.10Fe''0.78Mg0.07Fe'''0.10Ti0.95O3 0 50.7135 0 5.15173 37.5754 4.76181 1.79754 0 0 0 0
5000.00 1158.15 2.037045 3.778155 -15228.318681 0.438890 1.832695 Mn0.10Fe''0.79Mg0.07Fe'''0.10Ti0.95O3 0 50.724 0 5.12158 37.6474 4.72199 1.78501 0 0 0 0
5000.00 1153.15 2.029680 3.756055 -15179.315012 0.437205 1.825291 Mn0.10Fe''0.79Mg0.07Fe'''0.10Ti0.95O3 0 50.7344 0 5.0914 37.7195 4.68231 1.77236 0 0 0 0
5000.00 1148.15 1.586292 2.928739 -11863.234680 0.341582 1.425925 Mn0.10Fe''0.79Mg0.06Fe'''0.10Ti0.95O3 0 50.7282 0 5.08207 37.8298 4.61349 1.74644 0 0 0 0
5000.00 1143.15 1.011657 1.863442 -7565.511821 0.217769 0.908980 Mn0.10Fe''0.79Mg0.06Fe'''0.10Ti0.95O3 0 50.7209 0 5.07425 37.943 4.54195 1.71996 0 0 0 0
5000.00 1138.15 0.462096 0.849173 -3455.712100 0.099438 0.415011 Mn0.09Fe''0.79Mg0.06Fe'''0.10Ti0.95O3 0 50.715 0 5.06472 38.0529 4.47272 1.69466 0 0 0 0

feldspar_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1508.15 2.177342 5.429169 -29521.826886 0.818650 2.693570 K0.00Na0.34Ca0.66Al1.66Si2.34O8 51.4975 0 31.0497 0 0 0 0 13.6001 3.82503 0.0277445 0
5000.00 1503.15 5.317343 13.250993 -72109.517855 2.001236 6.576642 K0.00Na0.35Ca0.65Al1.65Si2.35O8 51.8813 0 30.7904 0 0 0 0 13.2966 4.00083 0.0307658 0
5000.00 1498.15 8.285799 20.635093 -112387.714189 3.121378 10.245825 K0.00Na0.37Ca0.63Al1.63Si2.37O8 52.2475 0 30.5431 0 0 0 0 13.0071 4.16832 0.0340121 0
5000.00 1493.15 11.081095 27.576781 -150334.681191 4.178092 13.699130 K0.00Na0.38Ca0.62Al1.62Si2.38O8 52.5948 0 30.3084 0 0 0 0 12.7325 4.32691 0.0374767 0
5000.00 1488.15 13.698449 34.063684 -185885.519150 5.169213 16.930660 K0.00Na0.39Ca0.60Al1.60Si2.40O8 52.9224 0 30.0869 0 0 0 0 12.4733 4.47631 0.0411451 0
5000.00 1483.15 16.134697 40.087732 -218997.026755 6.093208 19.936542 K0.00Na0.40Ca0.59Al1.59Si2.41O8 53.2304 0 29.8786 0 0 0 0 12.2295 4.61652 0.0449968 0
5000.00 1478.15 18.390620 45.650931 -249679.262938 6.950063 22.717803 K0.00Na0.42Ca0.58Al1.58Si2.42O8 53.5191 0 29.6832 0 0 0 0 12.001 4.74773 0.0490076 0
5000.00 1473.15 20.471942 50.767802 -278009.114764 7.741670 25.281595 K0.00Na0.43Ca0.57Al1.57Si2.43O8 53.7894 0 29.5002 0 0 0 0 11.787 4.87029 0.0531524 0
5000.00 1468.15 22.386041 55.457123 -304085.874439 8.470578 27.637125 K0.00Na0.44Ca0.56Al1.56Si2.44O8 54.0417 0 29.3293 0 0 0 0 11.5871 4.98451 0.0574022 0
