Title: Gale2013MORB-9

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
5000.00 1263.15 21.311941 46.587674 -238464.659890 6.187107 24.449954 cpx Na0.01Ca0.19Fe''0.77Mg0.91Fe'''0.04Ti0.01Al0.18Si1.89O6 49.486 0.248979 4.0737 1.245 24.1517 0 16.0322 4.59406 0.168402 0 0
5000.00 1258.15 21.289565 46.439568 -238242.091802 6.178628 24.410560 cpx Na0.01Ca0.19Fe''0.77Mg0.91Fe'''0.04Ti0.01Al0.18Si1.89O6 49.4965 0.241232 4.06725 1.22803 24.2183 0 16.0336 4.54751 0.167572 0 0
5000.00 1253.15 21.267862 46.292757 -238026.364319 6.170340 24.371846 cpx Na0.01Ca0.18Fe''0.78Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5067 0.233673 4.06086 1.21115 24.2851 0 16.0347 4.50108 0.166741 0 0
5000.00 1248.15 21.246827 46.147220 -237817.431004 6.162241 24.333803 cpx Na0.01Ca0.18Fe''0.78Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5166 0.226299 4.05454 1.19434 24.3519 0 16.0356 4.45479 0.16591 0 0
5000.00 1243.15 21.226457 46.002939 -237615.249738 6.154331 24.296425 cpx Na0.01Ca0.18Fe''0.78Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5262 0.219108 4.04827 1.17762 24.4189 0 16.0362 4.40863 0.165079 0 0
5000.00 1238.15 21.206747 45.859893 -237419.782724 6.146608 24.259705 cpx Na0.01Ca0.18Fe''0.78Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5355 0.212096 4.04208 1.16099 24.4859 0 16.0366 4.36261 0.164247 0 0
5000.00 1233.15 21.187693 45.718066 -237230.996477 6.139071 24.223638 cpx Na0.01Ca0.18Fe''0.78Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5446 0.20526 4.03594 1.14444 24.553 0 16.0367 4.31674 0.163415 0 0
5000.00 1228.15 21.169292 45.577441 -237048.861803 6.131720 24.188218 cpx Na0.01Ca0.17Fe''0.79Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5533 0.198598 4.02987 1.12798 24.6202 0 16.0365 4.271 0.162584 0 0
5000.00 1223.15 21.151542 45.438001 -236873.353775 6.124552 24.153441 cpx Na0.01Ca0.17Fe''0.79Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5617 0.192106 4.02386 1.1116 24.6874 0 16.0361 4.22542 0.161752 0 0
5000.00 1218.15 21.134440 45.299731 -236704.451691 6.117568 24.119302 cpx Na0.01Ca0.17Fe''0.79Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5699 0.185782 4.01792 1.09532 24.7548 0 16.0354 4.18 0.160921 0 0
5000.00 1213.15 21.117984 45.162618 -236542.139031 6.110767 24.085797 cpx Na0.01Ca0.17Fe''0.79Mg0.91Fe'''0.03Ti0.01Al0.18Si1.89O6 49.5778 0.179622 4.01204 1.07913 24.8222 0 16.0345 4.13472 0.16009 0 0
5000.00 1208.15 21.119691 45.063016 -236549.456398 6.108808 24.071139 cpx Na0.01Ca0.17Fe''0.80Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.5769 0.173597 4.01266 1.06618 24.9013 0 16.0206 4.08921 0.159535 0 0
5000.00 1203.15 21.104137 44.927265 -236396.145416 6.102260 24.038451 cpx Na0.01Ca0.17Fe''0.80Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.5844 0.167756 4.00673 1.05007 24.9688 0 16.0193 4.04428 0.158695 0 0
5000.00 1198.15 21.089232 44.792649 -236249.460129 6.095897 24.006395 cpx Na0.01Ca0.16Fe''0.80Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.5916 0.162071 4.00087 1.03405 25.0365 0 16.0176 3.99952 0.157857 0 0
5000.00 1193.15 21.074975 44.659155 -236109.399955 6.089716 23.974968 cpx Na0.01Ca0.16Fe''0.80Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.5984 0.156539 3.99509 1.01813 25.1042 0 16.0157 3.95493 0.157019 0 0
5000.00 1188.15 21.061366 44.526772 -235975.968058 6.083718 23.944167 cpx Na0.01Ca0.16Fe''0.81Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.605 0.151156 3.98938 1.00231 25.1719 0 16.0135 3.91051 0.156183 0 0
5000.00 1183.15 21.048406 44.395492 -235849.171266 6.077903 23.913991 cpx Na0.01Ca0.16Fe''0.81Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6114 0.145921 3.98375 0.9866 25.2397 0 16.011 3.86626 0.155347 0 0
5000.00 1178.15 21.036095 44.265303 -235729.019975 6.072271 23.884439 cpx Na0.01Ca0.16Fe''0.81Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6174 0.14083 3.97819 0.970992 25.3076 0 16.0083 3.82219 0.154514 0 0
5000.00 1173.15 21.024435 44.136198 -235615.528049 6.066822 23.855509 cpx Na0.01Ca0.15Fe''0.81Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6232 0.13588 3.97271 0.955489 25.3755 0 16.0052 3.7783 0.153681 0 0
5000.00 1168.15 21.013426 44.008168 -235508.712713 6.061556 23.827201 cpx Na0.01Ca0.15Fe''0.81Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6286 0.131069 3.9673 0.940093 25.4435 0 16.0019 3.73459 0.152851 0 0
5000.00 1163.15 21.003070 43.881206 -235408.594437 6.056474 23.799514 cpx Na0.01Ca0.15Fe''0.82Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6338 0.126395 3.96198 0.924805 25.5116 0 15.9983 3.69107 0.152021 0 0
5000.00 1158.15 20.993370 43.755303 -235315.196817 6.051576 23.772448 cpx Na0.01Ca0.15Fe''0.82Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6388 0.121853 3.95673 0.909626 25.5797 0 15.9944 3.64774 0.151194 0 0
5000.00 1153.15 20.984327 43.630455 -235228.546436 6.046863 23.746003 cpx Na0.01Ca0.15Fe''0.82Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6434 0.117441 3.95156 0.894558 25.6478 0 15.9903 3.6046 0.150368 0 0
5000.00 1148.15 20.975944 43.506653 -235148.672734 6.042335 23.720181 cpx Na0.01Ca0.15Fe''0.82Mg0.91Fe'''0.03Ti0.00Al0.18Si1.90O6 49.6478 0.113158 3.94648 0.879601 25.716 0 15.9858 3.56165 0.149544 0 0
5000.00 1143.15 20.968224 43.383893 -235075.607851 6.037993 23.694980 cpx Na0.01Ca0.14Fe''0.83Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6519 0.108999 3.94147 0.864757 25.7842 0 15.981 3.51889 0.148722 0 0
5000.00 1138.15 20.961171 43.262170 -235009.386475 6.033838 23.670403 cpx Na0.01Ca0.14Fe''0.83Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6557 0.104963 3.93655 0.850026 25.8525 0 15.9759 3.47634 0.147902 0 0
5000.00 1133.15 20.954787 43.141477 -234950.045672 6.029870 23.646450 cpx Na0.01Ca0.14Fe''0.83Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6593 0.101047 3.93172 0.835411 25.9209 0 15.9706 3.43398 0.147084 0 0
5000.00 1128.15 20.949076 43.021810 -234897.624703 6.026090 23.623123 cpx Na0.01Ca0.14Fe''0.83Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6626 0.0972483 3.92698 0.820912 25.9893 0 15.9649 3.39182 0.146268 0 0
5000.00 1123.15 20.944043 42.903166 -234852.164837 6.022500 23.600423 cpx Na0.01Ca0.14Fe''0.83Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6656 0.0935642 3.92232 0.80653 26.0578 0 15.9589 3.34987 0.145454 0 0
5000.00 1118.15 20.939690 42.785538 -234813.709141 6.019100 23.578352 cpx Na0.01Ca0.14Fe''0.84Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6683 0.0899922 3.91775 0.792266 26.1263 0 15.9526 3.30813 0.144642 0 0
5000.00 1113.15 20.936023 42.668924 -234782.302256 6.015891 23.556911 cpx Na0.01Ca0.13Fe''0.84Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6708 0.0865299 3.91327 0.778121 26.1948 0 15.9461 3.26659 0.143832 0 0
5000.00 1108.15 20.933046 42.553319 -234757.990164 6.012874 23.536104 cpx Na0.01Ca0.13Fe''0.84Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.673 0.0831748 3.90889 0.764097 26.2635 0 15.9391 3.22526 0.143024 0 0
5000.00 1103.15 20.930763 42.438720 -234740.819919 6.010051 23.515930 cpx Na0.01Ca0.13Fe''0.84Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6749 0.0799245 3.90459 0.750194 26.3321 0 15.9319 3.18414 0.142218 0 0
5000.00 1098.15 20.929179 42.325122 -234730.839374 6.007423 23.496394 cpx Na0.01Ca0.13Fe''0.85Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6765 0.0767766 3.9004 0.736413 26.4009 0 15.9244 3.14323 0.141414 0 0
5000.00 1093.15 20.928299 42.212521 -234728.096862 6.004990 23.477496 cpx Na0.01Ca0.13Fe''0.85Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.6779 0.0737288 3.8963 0.722756 26.4697 0 15.9165 3.10254 0.140612 0 0
5000.00 1088.15 20.928127 42.100914 -234732.640866 6.002754 23.459239 cpx Na0.01Ca0.13Fe''0.85Mg0.91Fe'''0.02Ti0.00Al0.18Si1.90O6 49.679 0.0707785 3.8923 0.709222 26.5385 0 15.9083 3.06207 0.139813 0 0
5000.00 1083.15 20.928669 41.990297 -234744.519638 6.000715 23.441625 cpx Na0.01Ca0.12Fe''0.85Mg0.91Fe'''0.02Ti0.00Al0.18Si1.91O6 49.6798 0.0679236 3.88839 0.695814 26.6075 0 15.8997 3.02181 0.139015 0 0
5000.00 1078.15 20.929930 41.880664 -234763.780786 5.998876 23.424656 cpx Na0.01Ca0.12Fe''0.86Mg0.91Fe'''0.02Ti0.00Al0.18Si1.91O6 49.6804 0.0651618 3.88459 0.682531 26.6764 0 15.8909 2.98177 0.138219 0 0
5000.00 1073.15 20.931914 41.772010 -234790.470815 5.997237 23.408333 cpx Na0.01Ca0.12Fe''0.86Mg0.91Fe'''0.02Ti0.00Al0.18Si1.91O6 49.6807 0.0624907 3.88089 0.669375 26.7455 0 15.8817 2.94196 0.137424 0 0
5000.00 1068.15 20.934625 41.664332 -234824.634605 5.995800 23.392659 cpx Na0.01Ca0.12Fe''0.86Mg0.91Fe'''0.02Ti0.00Al0.18Si1.91O6 49.6807 0.0599083 3.8773 0.656346 26.8146 0 15.8721 2.90237 0.136631 0 0
5000.00 1063.15 20.938070 41.557623 -234866.314829 5.994564 23.377634 cpx Na0.01Ca0.12Fe''0.86Mg0.91Fe'''0.02Ti0.00Al0.18Si1.91O6 49.6805 0.0574122 3.87381 0.643445 26.8838 0 15.8622 2.863 0.13584 0 0
5000.00 1058.15 20.942251 41.451875 -234915.551292 5.993532 23.363260 cpx Na0.01Ca0.12Fe''0.87Mg0.91Fe'''0.02Ti0.00Al0.18Si1.91O6 49.6799 0.0550004 3.87043 0.630674 26.9531 0 15.852 2.82386 0.13505 0 0
5000.00 1053.15 20.947173 41.347084 -234972.380175 5.992704 23.349538 cpx Na0.01Ca0.11Fe''0.87Mg0.91Fe'''0.02Ti0.00Al0.17Si1.91O6 49.6791 0.0526706 3.86715 0.618032 27.0225 0 15.8414 2.78494 0.134261 0 0
5000.00 1048.15 20.952840 41.243239 -235036.833173 5.992081 23.336467 cpx Na0.01Ca0.11Fe''0.87Mg0.91Fe'''0.02Ti0.00Al0.17Si1.91O6 49.678 0.0504209 3.86399 0.60552 27.0919 0 15.8304 2.74625 0.133473 0 0
5000.00 1043.15 20.959256 41.140333 -235108.936495 5.991664 23.324048 cpx Na0.01Ca0.11Fe''0.87Mg0.91Fe'''0.02Ti0.00Al0.17Si1.91O6 49.6767 0.0482491 3.86093 0.59314 27.1614 0 15.8191 2.7078 0.132686 0 0
5000.00 1038.15 20.966422 41.038354 -235188.709703 5.991453 23.312279 cpx Na0.01Ca0.11Fe''0.87Mg0.91Fe'''0.02Ti0.00Al0.17Si1.91O6 49.6751 0.0461532 3.85799 0.580891 27.231 0 15.8074 2.66958 0.131899 0 0
5000.00 1033.15 20.974342 40.937292 -235276.164363 5.991448 23.301159 cpx Na0.01Ca0.11Fe''0.88Mg0.90Fe'''0.02Ti0.00Al0.17Si1.91O6 49.6731 0.0441312 3.85516 0.568774 27.3008 0 15.7953 2.63159 0.131112 0 0

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1393.15 0.395856 0.883066 -3537.387326 0.105530 0.425375 (Ca0.01Mg0.42Fe''0.46Mn0.12Co0.00Ni0.00)2SiO4 33.8564 0 0 0 37.5892 9.47264 18.6232 0.458573 0 0 0
5000.00 1388.15 0.558392 1.241128 -4944.144578 0.148255 0.595333 (Ca0.01Mg0.40Fe''0.45Mn0.16Co0.00Ni0.00)2SiO4 33.6162 0 0 0 35.779 12.6096 17.5273 0.467979 0 0 0
5000.00 1383.15 0.752877 1.668387 -6630.198069 0.199386 0.800032 (Ca0.01Mg0.39Fe''0.45Mn0.17Co0.00Ni0.00)2SiO4 33.5106 0 0 0 35.8097 13.1546 17.0628 0.462201 0 0 0
5000.00 1378.15 1.182570 2.613090 -10364.060982 0.312472 1.253400 (Ca0.01Mg0.38Fe''0.45Mn0.17Co0.00Ni0.00)2SiO4 33.4265 0 0 0 36.1467 13.2712 16.6986 0.456861 0 0 0
5000.00 1373.15 1.194644 2.635005 -10473.148764 0.315551 1.265701 (Ca0.01Mg0.38Fe''0.45Mn0.17Co0.00Ni0.00)2SiO4 33.4263 0 0 0 36.2702 13.1531 16.7029 0.447467 0 0 0
5000.00 1368.15 1.207116 2.657669 -10585.556094 0.318730 1.278396 (Ca0.01Mg0.38Fe''0.46Mn0.17Co0.00Ni0.00)2SiO4 33.4257 0 0 0 36.3954 13.0349 16.7057 0.438214 0 0 0
5000.00 1363.15 1.220003 2.681116 -10701.425002 0.322014 1.291505 (Ca0.01Mg0.38Fe''0.46Mn0.16Co0.00Ni0.00)2SiO4 33.4248 0 0 0 36.5222 12.9169 16.707 0.429102 0 0 0
5000.00 1358.15 1.233326 2.705383 -10820.912200 0.325408 1.305047 (Ca0.01Mg0.38Fe''0.46Mn0.16Co0.00Ni0.00)2SiO4 33.4235 0 0 0 36.6509 12.7989 16.7066 0.42013 0 0 0
5000.00 1353.15 1.247108 2.730514 -10944.192447 0.328918 1.319045 (Ca0.01Mg0.38Fe''0.46Mn0.16Co0.00Ni0.00)2SiO4 33.4218 0 0 0 36.7815 12.681 16.7043 0.411299 0 0 0
5000.00 1348.15 1.261375 2.756559 -11071.463016 0.332549 1.333522 (Ca0.01Mg0.38Fe''0.46Mn0.16Co0.00Ni0.00)2SiO4 33.4197 0 0 0 36.9142 12.5634 16.7001 0.402609 0 0 0
5000.00 1343.15 1.276157 2.783574 -11202.949727 0.336309 1.348510 (Ca0.01Mg0.38Fe''0.46Mn0.16Co0.00Ni0.00)2SiO4 33.4171 0 0 0 37.0491 12.4461 16.6937 0.394061 0 0 0
5000.00 1338.15 1.291490 2.811626 -11338.915238 0.340208 1.364041 (Ca0.01Mg0.38Fe''0.47Mn0.16Co0.00Ni0.00)2SiO4 33.4139 0 0 0 37.1864 12.3291 16.6849 0.385654 0 0 0
5000.00 1333.15 1.307416 2.840797 -11479.670696 0.344254 1.380155 (Ca0.01Mg0.38Fe''0.47Mn0.15Co0.00Ni0.00)2SiO4 33.4102 0 0 0 37.3264 12.2125 16.6736 0.377391 0 0 0
5000.00 1328.15 1.323985 2.871184 -11625.592524 0.348461 1.396903 (Ca0.01Mg0.38Fe''0.47Mn0.15Co0.00Ni0.00)2SiO4 33.4057 0 0 0 37.4694 12.0964 16.6592 0.369272 0 0 0
5000.00 1323.15 1.352160 2.925797 -11858.772138 0.355554 1.425181 (Ca0.01Mg0.38Fe''0.47Mn0.15Co0.00Ni0.00)2SiO4 33.3823 0 0 0 37.6918 12.0021 16.5616 0.362217 0 0 0
5000.00 1318.15 1.396731 3.014475 -12214.091813 0.366710 1.469686 (Ca0.01Mg0.37Fe''0.48Mn0.15Co0.00Ni0.00)2SiO4 33.3326 0 0 0 38.0251 11.9364 16.3493 0.356539 0 0 0
5000.00 1313.15 1.442036 3.104236 -12573.850506 0.378027 1.514821 (Ca0.01Mg0.37Fe''0.48Mn0.15Co0.00Ni0.00)2SiO4 33.2833 0 0 0 38.3585 11.8682 16.1391 0.350885 0 0 0
5000.00 1308.15 1.480730 3.180751 -12903.479231 0.387909 1.554446 (Ca0.01Mg0.37Fe''0.49Mn0.15Co0.00Ni0.00)2SiO4 33.2726 0 0 0 38.6401 11.6448 16.0987 0.343843 0 0 0
5000.00 1303.15 1.517637 3.253669 -13229.622154 0.397450 1.592796 (Ca0.01Mg0.37Fe''0.49Mn0.14Co0.00Ni0.00)2SiO4 33.2775 0 0 0 38.8971 11.3616 16.1274 0.3363 0 0 0
5000.00 1298.15 1.555873 3.329088 -13567.671447 0.407334 1.632511 (Ca0.01Mg0.37Fe''0.49Mn0.14Co0.00Ni0.00)2SiO4 33.2824 0 0 0 39.1504 11.0824 16.1559 0.328844 0 0 0
5000.00 1293.15 1.595457 3.407024 -13917.752162 0.417564 1.673602 (Ca0.01Mg0.37Fe''0.49Mn0.14Co0.00Ni0.00)2SiO4 33.2873 0 0 0 39.3998 10.8075 16.184 0.321479 0 0 0
5000.00 1288.15 1.628088 3.469756 -14206.696257 0.425961 1.707226 (Ca0.01Mg0.37Fe''0.50Mn0.13Co0.00Ni0.00)2SiO4 33.2896 0 0 0 39.6047 10.5908 16.2005 0.314303 0 0 0
5000.00 1283.15 1.640273 3.488652 -14315.338065 0.428979 1.719027 (Ca0.00Mg0.37Fe''0.50Mn0.13Co0.00Ni0.00)2SiO4 33.2859 0 0 0 39.7063 10.5122 16.1881 0.307464 0 0 0
5000.00 1278.15 1.652480 3.507455 -14423.997368 0.431998 1.730818 (Ca0.00Mg0.37Fe''0.50Mn0.13Co0.00Ni0.00)2SiO4 33.282 0 0 0 39.8081 10.4345 16.1747 0.300728 0 0 0
5000.00 1273.15 1.664702 3.526153 -14532.619870 0.435018 1.742593 (Ca0.00Mg0.37Fe''0.50Mn0.13Co0.00Ni0.00)2SiO4 33.2778 0 0 0 39.9101 10.3579 16.1602 0.294092 0 0 0
5000.00 1268.15 1.676935 3.544732 -14641.149488 0.438035 1.754347 (Ca0.00Mg0.37Fe''0.50Mn0.13Co0.00Ni0.00)2SiO4 33.2733 0 0 0 40.0122 10.2824 16.1445 0.287558 0 0 0
5000.00 1263.15 1.689173 3.563181 -14749.528358 0.441049 1.766071 (Ca0.00Mg0.37Fe''0.50Mn0.13Co0.00Ni0.00)2SiO4 33.2687 0 0 0 40.1146 10.2079 16.1277 0.281123 0 0 0
5000.00 1258.15 1.701409 3.581485 -14857.696850 0.444058 1.777761 (Ca0.00Mg0.37Fe''0.51Mn0.13Co0.00Ni0.00)2SiO4 33.2637 0 0 0 40.2173 10.1344 16.1098 0.274788 0 0 0
5000.00 1253.15 1.713638 3.599631 -14965.593574 0.447060 1.789408 (Ca0.00Mg0.36Fe''0.51Mn0.13Co0.00Ni0.00)2SiO4 33.2585 0 0 0 40.3201 10.0621 16.0907 0.268552 0 0 0
5000.00 1248.15 1.725853 3.617604 -15073.155394 0.450054 1.801005 (Ca0.00Mg0.36Fe''0.51Mn0.13Co0.00Ni0.00)2SiO4 33.2531 0 0 0 40.4232 9.99091 16.0704 0.262414 0 0 0
5000.00 1243.15 1.738048 3.635391 -15180.317452 0.453038 1.812545 (Ca0.00Mg0.36Fe''0.51Mn0.13Co0.00Ni0.00)2SiO4 33.2474 0 0 0 40.5265 9.92081 16.049 0.256374 0 0 0
5000.00 1238.15 1.750215 3.652976 -15287.013181 0.456009 1.824021 (Ca0.00Mg0.36Fe''0.51Mn0.13Co0.00Ni0.00)2SiO4 33.2414 0 0 0 40.63 9.85184 16.0264 0.250431 0 0 0
5000.00 1233.15 1.762349 3.670345 -15393.174334 0.458967 1.835424 (Ca0.00Mg0.36Fe''0.51Mn0.12Co0.00Ni0.00)2SiO4 33.2351 0 0 0 40.7337 9.78401 16.0025 0.244585 0 0 0
5000.00 1228.15 1.774442 3.687483 -15498.731008 0.461909 1.846748 (Ca0.00Mg0.36Fe''0.51Mn0.12Co0.00Ni0.00)2SiO4 33.2286 0 0 0 40.8378 9.71733 15.9775 0.238834 0 0 0
5000.00 1223.15 1.786487 3.704375 -15603.611672 0.464833 1.857983 (Ca0.00Mg0.36Fe''0.52Mn0.12Co0.00Ni0.00)2SiO4 33.2218 0 0 0 40.942 9.65181 15.9512 0.233179 0 0 0
5000.00 1218.15 1.798476 3.721004 -15707.743204 0.467738 1.869123 (Ca0.00Mg0.36Fe''0.52Mn0.12Co0.00Ni0.00)2SiO4 33.2148 0 0 0 41.0465 9.58747 15.9236 0.227618 0 0 0
5000.00 1213.15 1.810401 3.737355 -15811.050922 0.470621 1.880158 (Ca0.00Mg0.36Fe''0.52Mn0.12Co0.00Ni0.00)2SiO4 33.2074 0 0 0 41.1513 9.52432 15.8948 0.222152 0 0 0
5000.00 1208.15 1.789412 3.685677 -15625.720639 0.464936 1.857045 (Ca0.00Mg0.36Fe''0.52Mn0.12Co0.00Ni0.00)2SiO4 33.2002 0 0 0 41.2982 9.41742 15.8673 0.21675 0 0 0
5000.00 1203.15 1.801766 3.702759 -15732.123420 0.467922 1.868463 (Ca0.00Mg0.36Fe''0.52Mn0.12Co0.00Ni0.00)2SiO4 33.1922 0 0 0 41.403 9.3579 15.8354 0.211472 0 0 0
5000.00 1198.15 1.814019 3.719484 -15837.359630 0.470877 1.879737 (Ca0.00Mg0.36Fe''0.52Mn0.12Co0.00Ni0.00)2SiO4 33.1839 0 0 0 41.5081 9.29955 15.8022 0.206286 0 0 0
5000.00 1193.15 1.826165 3.735834 -15941.351889 0.473798 1.890858 (Ca0.00Mg0.36Fe''0.52Mn0.12Co0.00Ni0.00)2SiO4 33.1753 0 0 0 41.6134 9.2424 15.7677 0.20119 0 0 0
5000.00 1188.15 1.838194 3.751794 -16044.021336 0.476682 1.901816 (Ca0.00Mg0.36Fe''0.53Mn0.12Co0.00Ni0.00)2SiO4 33.1664 0 0 0 41.7191 9.18645 15.7319 0.196185 0 0 0
5000.00 1183.15 1.850098 3.767349 -16145.287700 0.479529 1.912604 (Ca0.00Mg0.36Fe''0.53Mn0.12Co0.00Ni0.00)2SiO4 33.1572 0 0 0 41.825 9.13171 15.6947 0.191268 0 0 0
5000.00 1178.15 1.861870 3.782482 -16245.069368 0.482336 1.923212 (Ca0.00Mg0.36Fe''0.53Mn0.12Co0.00Ni0.00)2SiO4 33.1478 0 0 0 41.9313 9.07821 15.6563 0.18644 0 0 0
5000.00 1173.15 1.873500 3.797177 -16343.283457 0.485100 1.933632 (Ca0.00Mg0.35Fe''0.53Mn0.12Co0.00Ni0.00)2SiO4 33.138 0 0 0 42.0379 9.02594 15.6165 0.181699 0 0 0
5000.00 1168.15 1.884979 3.811417 -16439.845888 0.487820 1.943853 (Ca0.00Mg0.35Fe''0.53Mn0.11Co0.00Ni0.00)2SiO4 33.1279 0 0 0 42.1449 8.97492 15.5753 0.177046 0 0 0
5000.00 1163.15 1.896300 3.825185 -16534.671468 0.490492 1.953867 (Ca0.00Mg0.35Fe''0.53Mn0.11Co0.00Ni0.00)2SiO4 33.1175 0 0 0 42.2521 8.92515 15.5327 0.172478 0 0 0
5000.00 1158.15 1.907453 3.838466 -16627.673965 0.493115 1.963665 (Ca0.00Mg0.35Fe''0.54Mn0.11Co0.00Ni0.00)2SiO4 33.1068 0 0 0 42.3597 8.87666 15.4888 0.167996 0 0 0
5000.00 1153.15 1.918429 3.851242 -16718.766201 0.495686 1.973236 (Ca0.00Mg0.35Fe''0.54Mn0.11Co0.00Ni0.00)2SiO4 33.0958 0 0 0 42.4677 8.82944 15.4434 0.163597 0 0 0
5000.00 1148.15 1.929218 3.863496 -16807.860138 0.498203 1.982572 (Ca0.00Mg0.35Fe''0.54Mn0.11Co0.00Ni0.00)2SiO4 33.0845 0 0 0 42.576 8.78352 15.3967 0.159283 0 0 0
5000.00 1143.15 1.939812 3.875212 -16894.866974 0.500663 1.991661 (Ca0.00Mg0.35Fe''0.54Mn0.11Co0.00Ni0.00)2SiO4 33.0729 0 0 0 42.6847 8.73889 15.3485 0.155051 0 0 0
5000.00 1138.15 1.950200 3.886373 -16979.697246 0.503065 2.000496 (Ca0.00Mg0.35Fe''0.54Mn0.11Co0.00Ni0.00)2SiO4 33.0609 0 0 0 42.7937 8.69557 15.2989 0.150901 0 0 0
5000.00 1133.15 1.960374 3.896963 -17062.260935 0.505404 2.009066 (Ca0.00Mg0.35Fe''0.54Mn0.11Co0.00Ni0.00)2SiO4 33.0486 0 0 0 42.9031 8.65357 15.2478 0.146832 0 0 0
5000.00 1128.15 1.970323 3.906964 -17142.467578 0.507680 2.017361 (Ca0.00Mg0.35Fe''0.54Mn0.11Co0.00Ni0.00)2SiO4 33.036 0 0 0 43.0129 8.6129 15.1953 0.142843 0 0 0
5000.00 1123.15 1.980038 3.916359 -17220.226395 0.509890 2.025371 (Ca0.00Mg0.34Fe''0.55Mn0.11Co0.00Ni0.00)2SiO4 33.0231 0 0 0 43.1231 8.57357 15.1413 0.138934 0 0 0
5000.00 1118.15 1.989510 3.925133 -17295.446413 0.512030 2.033087 (Ca0.00Mg0.34Fe''0.55Mn0.11Co0.00Ni0.00)2SiO4 33.0098 0 0 0 43.2337 8.5356 15.0858 0.135103 0 0 0
5000.00 1113.15 1.998728 3.933269 -17368.036610 0.514099 2.040498 (Ca0.00Mg0.34Fe''0.55Mn0.11Co0.00Ni0.00)2SiO4 32.9962 0 0 0 43.3446 8.49898 15.0288 0.131349 0 0 0
5000.00 1108.15 2.007682 3.940751 -17437.906066 0.516094 2.047596 (Ca0.00Mg0.34Fe''0.55Mn0.11Co0.00Ni0.00)2SiO4 32.9823 0 0 0 43.456 8.46374 14.9703 0.127673 0 0 0
5000.00 1103.15 2.016363 3.947562 -17504.964126 0.518013 2.054369 (Ca0.00Mg0.34Fe''0.55Mn0.11Co0.00Ni0.00)2SiO4 32.968 0 0 0 43.5677 8.42989 14.9103 0.124072 0 0 0
5000.00 1098.15 2.024761 3.953686 -17569.120581 0.519853 2.060809 (Ca0.00Mg0.34Fe''0.55Mn0.11Co0.00Ni0.00)2SiO4 32.9534 0 0 0 43.6799 8.39743 14.8487 0.120546 0 0 0
5000.00 1093.15 2.032867 3.959109 -17630.285860 0.521612 2.066906 (Ca0.00Mg0.34Fe''0.56Mn0.11Co0.00Ni0.00)2SiO4 32.9384 0 0 0 43.7925 8.36637 14.7856 0.117093 0 0 0
5000.00 1088.15 2.040669 3.963815 -17688.371250 0.523286 2.072650 (Ca0.00Mg0.34Fe''0.56Mn0.11Co0.00Ni0.00)2SiO4 32.9231 0 0 0 43.9055 8.33674 14.721 0.113714 0 0 0
